balance,block_time,dao_address,uni_vote_count,voter_address
0.2,2022-05-09 00:10:39.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x3028dbd73b9a4a38cd5528557dc9d62ca87bbce1
1,2022-09-14 03:45:24.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x30f07beadf404031689c9c1016bb9810ffde0755
0.01,2021-07-23 08:33:50.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,4,0x31112d6e531bc418c819ef275355b83f3ac8486e
2.012335905,2023-06-12 09:12:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x317dc2f7e8a0e54cdbaa24216297d8fb53bd7188
1.196892559,2022-08-06 07:41:48.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x31a95adaa9435f6381ab41b38c6c8150bcb845e9
0.14,2023-10-30 05:31:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x31e7f49be92c1ce16a0169a7d933ec6713070a49
0.3,2022-09-17 12:17:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,4,0x31fe409c0d66af66a40b21a1c963168f4e1323b3
0.146,2023-10-17 11:57:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x320d20bdbdcc0328de8947d153ec134d7a9533e7
0.1,2022-09-20 09:30:35.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x325817691bcdd8449fb0f88a4fbfa27bccb8f5dd
1.03,2022-02-27 11:27:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,4,0x325b3edfe868631c77cca84fd3570a52e324837e
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x327486f9bae323b812813ce76733727fb5336c8c
0.008506577,2022-09-05 04:15:34.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x32bdfe3b017d856f5a36e25a6e973cda318a9278
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x32cb61748ad95eab83f79ea29fe981e6efe00fb9
1.69,2022-06-11 10:40:56.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x32cf33a53a929ce17d2d280ea68a4da98795f810
0,2024-06-26 03:41:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x3341abf382fe65b3761b36c3aeaacefe99f5af13
6,2022-11-30 16:41:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x334bd8481f3929130ee92af1f284399674a30ff4
0.17823,2023-09-28 06:48:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,4,0x33c60e43bf48f1a424dd1fdd419ff36967069d2d
0.01,2023-12-31 04:36:35.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x341d2d099d0ad1986ce5e549a1a15631163877d6
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x347b6d86c076cec8e59dc696d541c9b2665f7c6e
0.1,2023-10-20 05:11:35.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x34a430efd0e562a946fcc3324e23b359f97515de
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x34a79a655b0d09d1f38d9a74d5456020d6bd761a
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x34f50864597b47a28e07563c46f28bb1a9a611aa
0,2024-06-16 13:32:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x34fbb2267d171f2844f45862697dfd4de01af14b
1.004638683,2022-10-08 02:26:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,5,0x352668deca4e4692ec25e667c40d8e5769909bca
1,2022-03-16 07:26:34.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,8,0x354dcb5f999b84d64918d6d4faa884acfa881224
0.105812768,2022-11-24 02:23:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x3553d0e1c24c805d1feba4bed3cf7d9bb54fa8f6
0,2024-08-16 12:05:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x357036e6e0447e966a77e236990ba90eb747d446
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x358306d97e405907b80e7bdfee7097dbd39a973d
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x361b89a0c15979d4131eb7f908f9f96bec2e8056
0.05,2022-10-15 09:30:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x361e2d4342cef5494f3a214946679de15aabe86f
0.39,2023-03-12 11:33:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,5,0x363cdd72a1ee3d40f48562ae897854d47e68aec3
1.463631033,2023-10-08 12:56:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x365f2637074087869649c456f1f0524db2fbb70f
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x369f46aa7039b6622aab3eafccba01517b5f4174
0,2025-01-31 09:34:35.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x36be595460407405cbd09c1369b2e58cc89ca4a6
10.03761344,2022-11-29 11:16:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x3719934e67e6415564585b4d1243712f8e3ef69e
0.1,2022-11-29 06:28:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x3719e773868e4545f0e839a9942abe7b9c67197f
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x377e16d64c14fd90a9dce17e0203f884bb2b8221
1,2022-07-07 09:24:57.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x37c99c0bd9149a9cd5a3c7c150c604d896786945
0,2025-02-12 08:37:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x37c9cf3b0e9eeb5d78d2b5ef168af181871a441e
138.4814158,2022-07-14 09:43:05.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x3889d1862d14055581433667f43dd417435f86a2
0,2025-01-15 08:35:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x388a71d91bafe0915ce892ef65293a339ef91a1d
0,2024-09-27 02:11:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,4,0x398625016bca21f01cf193ff0439dacc4161eb4e
703.32,2021-09-19 07:08:37.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x39c7f73d9f45ecb84911211f745e3f20b6e53fe2
0,2024-07-24 13:03:35.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x3a09b783e8e3e0888b24d689a23e0f6b69aa2bba
0.1063,2023-10-02 10:09:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x3a7e0ded6f8258a61662f55ca73bf8f2891efa02
0.15,2022-11-29 13:35:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x3a993d4dc03067d290d49fd9ce7a02bf548d0254
1.782611395,2022-07-14 06:27:42.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,6,0x3adeb48e90022f82939c65353b01044a976d29fb
0,2024-06-11 12:37:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,15,0x3aef95f310b1b6023ebd1d3b77fcbc4e285387db
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x3af09e5995627de94bfa1964713a0af876718e27
0,2024-05-08 02:58:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x3b24dde8ef6b02438490117985d9cfa2edccf746
0,2024-07-01 10:35:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x3b58dbe23ffda3a4e40ef0732409ac9a0e72f2d3
1,2022-10-15 05:53:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x3b8fc031ea8768d77d575e559998dd9086888888
0,2024-02-06 05:51:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x3b9088f33dd1418eddcd90e6a1d6d0df1054dc87
0,2024-04-06 01:30:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x3ba28ca1b4e5d146ca316c391ef306bced9974f0
0.24807521,2022-09-20 02:26:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x3bf8cd653af52379b09cf475335bfc1cd41a9963
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x3c1d4306f273e932956cc525844d4910f969bb23
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x3c25f650887f18eb1b28d390e2184c161a85b31a
0.801,2022-10-07 21:09:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x3c603aad660acb4048788a9ad585fd3238f12f29
2,2023-08-04 13:44:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x3c9ed8c8c41b6fb9651ec68c19546dbf21d99574
0,2024-03-19 07:42:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,15,0x3cd5715e4d5ac10696d04f5e8ac358a0402381b9
0,2024-06-26 13:32:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x3ce70bdec58043c092da29e9669a97a08e1590bb
1,2021-03-13 14:18:32.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x3d0d364a3c7eecbea4a26ba4b18de44385e2b941
1.5,2022-04-29 06:10:46.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x3d318917efe7bdd9ff4dc0b9fe06d5bb81362c6b
0.1,2022-03-16 02:57:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,4,0x3dbadc86d19416ec16d81aa07ff2609e6241e7e9
1.483314167,2023-07-15 08:10:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x3dea05aec846bf8d7bc4920b1ab034f0f788d318
1.01,2022-03-26 07:08:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,9,0x3e03819123cc6e06de9692c2bd71da5afd777777
0.390921638,2023-11-03 05:32:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x3e39bc8ce54d26798d263a46389aa242a9e1add5
0,2024-12-29 11:33:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x3e62387dc36276c591d9ecdfe94885dd927dae99
0.341182784,2022-08-15 09:28:32.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,5,0x3eab75a5bcd56a776929bc39dcb009f4a17da2c9
3,2022-10-08 03:23:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x3ef2bf10bd441fdb569dfca4bd51783199544f7e
0,2024-05-26 01:45:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x3fa9a43035b4f619cb077e5225992a9a6303b20a
0.043506431,2022-09-18 05:24:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x3ffe82556d6665800628d4edb098f2bdd5a3cd7a
0.2,2022-11-29 13:17:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x4013711c897967a3bc5164cdc0f4d7496e0a3c1d
0,2025-02-02 12:12:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x4026d99d691dd91b8a782a51f7626beeba73bfb9
0.127742809,2023-10-17 04:53:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x404a40b6c380e4a45d08bcc9b94a5fb87f4d40f7
0.301073741,2022-11-01 10:41:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x407292ca2a8bf268f39098376c922b2b15cfff09
0,2025-01-11 08:40:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,6,0x40906aea740d18c9904860c32f4467ed4115c2bb
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x40b02e956720de8b9324c92d95229586c191425b
0.5,2024-10-27 02:31:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x415ee53b5269db3dc4ac42b6af64ebd9143361b7
0.106,2022-04-22 14:09:13.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x422aab4f5c3bfb703430caf11c56ce2afe6e6918
1,2022-07-15 06:00:31.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x42588916b9a6a6e392fdd1e82fa6620936a62c11
0.1038,2023-10-03 11:10:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x4265222a48729abb0cfd1a9d6d5b0de1620ac3c4
1.070430317,2023-10-10 07:31:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,4,0x4331b4ce7dcd84964a45c86a39e018f92d95c113
1.35701998,2024-05-20 03:42:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x4393c40252ceb62560e571d14f9e112fd956968c
1,2022-02-19 07:23:43.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,4,0x441a4747e298fddcf1eabf1edc3723ba0e32689b
0.5,2022-12-03 15:31:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x4455b1da5f058167cc05800efb5a7055ae33fa0a
0.223,2023-10-13 11:01:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,5,0x452008779b6bd5b2bcdd113d1e3f10c5e27b5cf8
3.80011027,2022-11-29 03:24:35.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x4599d8e390252b1202962842ccdf707a28302086
0.134,2022-09-18 12:03:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,4,0x4609c9694a0f8379112e0b33b2bbece0f438a4da
0.19313,2022-09-23 02:38:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x460ea9179fe35c8049e93cb8d2b48343f208d279
1,2023-10-04 07:08:35.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,5,0x464d3e0c8f6424afa2433b308a9055ee58b4c614
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x465068f06a18c71dabfc194f68bf00efec88ca9e
1,2022-09-20 04:47:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x466468d0056700d1d2598b74f28045f31ee8ff67
0,2024-09-26 05:01:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x46c0a29d668f730425a9da8a5a161c860fbeda16
1,2022-02-27 08:19:20.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x46d9138cf39d93acb75ab2f57ebf31c30772b26c
3.2,2022-11-30 08:47:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x46ed7634e8ee72a40b3faaccbde2878875d07863
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x46ee51587c8a6e4211ea4022b61fa0d470525955
0,2025-01-22 06:36:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x4718950587e635bd719cc104a510dcefb653c603
16.47540615,2024-05-26 06:19:35.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x475b6ff6603f17177b7e419d1ad2791fb82a3a56
0.142323,2023-09-24 06:08:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,4,0x47b0f4a60fa1045a828c55085b77ed129e898e72
0.192147741,2022-12-22 05:57:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x47d0c9c3b3834c5c46875ca1604dc69f18959c8b
1,2022-09-26 03:08:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x4802f8f48f30c8bad892dad8dfaa85a7bd268997
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x487ccbf1b2c7c4e714bf64afc275f4ed6351eff0
1.676275069,2023-11-20 04:09:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x48bc3cff3bfe84ea39880a8baabdaed9a75af108
5.3,2022-02-26 10:21:41.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x498120f8848a0b87bdd7c8ca3268577d01281cb6
1.1,2022-03-02 04:29:53.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,10,0x4a4f92d99e2b8a308bd36ad49bdc988ee0343fc9
0.1,2022-03-16 02:52:58.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,4,0x4b36ded75681cd890877c70e0ba719510b37d184
0.05,2022-09-25 03:28:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x4bc94fe6e93752bbdab6c53902a4168623b81425
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x4bda17279843d7f34d0b28e544640e852502d9f7
0,2024-07-24 05:18:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x4c5318fb4e3ebe8df3ddc742d0a2977e0bf03b37
0.241616698,2022-09-04 16:26:32.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x4c5454d10a66709b900ee12c6c2efdcb38f2b138
0,2024-05-08 13:40:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,5,0x4c77de2ebfec748b948b2a2a2b4aba5083af3339
0.601569511,2023-10-16 07:28:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x4cef0d5e6d0a5d01601921f85b0277370813790e
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x4d9173d21510b2af3b21992643e17c02355b9400
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x4da27da667158db7b309d52dfce81e63e2db2eb9
1.02142021,2022-07-11 07:32:37.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x4ddc9139099209e8437a33652e5203f2fd092c68
1.172597654,2022-12-13 12:47:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x4e441d3a31c8b2672a7685482bd288938e5b7833
1.16,2022-03-02 14:22:19.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x4e7fc2a50c07b65e38ab103c8f5f01ca9a684a5e
0,2025-02-06 11:54:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x4eaf2e4f7fb344cfd4880f2db499314a39154c1b
0,2023-10-14 13:14:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x4f17e2fe0b2688636282884066f2cbc8b741a1a8
0.1,2022-01-28 08:09:18.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x4f7bd476a74b08b6554b650e1f4e47149262bc32
0.105,2022-11-29 08:35:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x4f8318b4dbe9babea90f27f249d636054e867db4
0,2024-04-09 08:19:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x4fe1e387f4807070089d5cc7deac930eae0b5ef4
1.5,2022-09-18 02:05:35.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x50108939b1ca9fc18cd986dc1bb99b60fd38cc2f
0.021,2022-09-17 10:15:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x502e1af04e8509cd4b09ba9c4c3e6cb0b3bdfe37
0,2025-02-18 19:45:35.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x506685ad6e1d208d37547fd8d10a9124444251ac
1.16,2022-03-02 14:22:19.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x50f81b05e8c431a2c48a3da17427dd8a8df08fc4
0.1005,2022-06-11 10:33:48.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x5139d3a4bb8be9fe84a756caebe16fe260929caf
1,2022-04-24 09:44:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x516206d1c585ef7a8db664cda2390f72fa693912
0.551966003,2023-11-19 03:58:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x5173fff7e56090d62202ed3dc1d0dd1c191c4b19
0.475,2022-03-08 09:27:36.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,4,0x52b00b6398a91962e8efbbe13592776b2100f709
1.5,2022-12-01 14:37:35.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x52b26d9b0432023b24f3c29b6da4610becc7f754
0.3,2023-08-20 08:46:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x536eba2b5d40d84daa887c2c465787292a574148
1.429767539,2023-10-08 12:55:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x5398c731fc2340fd57a5ac3cd89f26ad7bc44555
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x53bfaadd6b34cee9d4d984341ef1224893b57d8c
10,2022-12-01 14:03:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x53d85a9e9c7b60a702cd1feb71a405549bd3eae8
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x53e48e4a56606abb3d75dc6065433109d63cf1eb
0,2024-03-30 10:01:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x541084b9ea142c139dce59d5988b73349eeb35cb
0.5,2023-10-16 07:42:35.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,5,0x5454651812d52a070409a5d7818502cd748559b0
3,2023-02-25 08:11:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x547e93bd3d8236d732b6808fd3077656c17ffa58
0.1,2022-04-10 07:34:30.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x551a724010ad436d200a0a7697117689627ad5e8
0,2025-02-07 02:29:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,8,0x5535b6741d579422cc260e741c296cabcaab0a41
4.37,2022-04-16 03:31:46.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,4,0x55e23189b2d6b13eae67f66fa8536d099c6d8dc3
0,2025-02-15 10:53:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x56106b6ce66639f8991834db591c450c383a36b7
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x561e162e0e44b1afebf652c62f72881a83f238d5
0.189997734,2022-12-22 06:20:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x56356e6edabeeae825b41e446a4f249e4953e53b
0.25,2023-10-15 00:15:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x56b43b169788dac36e3869c90347a7b1ecf45508
1.043,2022-02-20 12:05:22.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x56b5e0205069316bf48ff7ecc67b37c906016a92
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x56c832567426199da3d81d068e2a5f38d484ace0
1.109031325,2023-09-14 02:15:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,8,0x571dae6247194f3666d6cfb4054e7873fb1d00e4
0,2025-02-06 14:07:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x5761feba5eaf6c7b36c032a33f33e4a9f060a900
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x578874a74621fc53032adedd43c066b7626b1d23
0.876891729,2023-11-18 02:21:35.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x57bbf3459c071fd51c977c2093ebf7c194015cb5
0,2024-08-10 00:12:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x58263873529bd05a12f5e6fd8c1eb83e81d45183
0.106,2022-04-22 14:09:13.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,3,0x584bf9c499c5c786559dd0f9aecc6eb1b25edb8a
0.303,2023-09-29 05:56:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x58527b310168e16e8696a5ff82d06fdd44d1b840
1.495398839,2023-10-06 05:43:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x587440e730ae1bcd410a65a7b0bafab2fd775961
0.147705685,2023-10-21 10:57:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x587c624a3eded9f69236c6f6b05df4f1bc1cc2ee
0.070050239,2022-09-17 03:32:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x587ed699ca71f11fa5d008cac8d36b3b907abff9
1,2022-10-08 07:44:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,8,0x58885c86f27c3c811bc6a49b22fa6c807b0efb4d
1,2021-11-06 11:38:37.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x58adab7ba988db904aedd35830f3b2b4fd0f06cf
1.121560484,2023-10-01 03:56:47.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x58b040f0fecac3268c6814bae787b956d23369b6
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x590f636a0e62a1d72ee78a292134ef82fdb5d954
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x59447eeeeafb509a5b37cc0a70e87d0370a13bf4
0.2,2023-10-07 10:18:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x594cc33f5559acc2a0c2a4c261d7b9cdcd0579cc
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x5985e3e111bfec2515e5a5b8450882fb6adba5ef
1,2022-07-14 09:48:57.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,7,0x59f8e1005e24b58a207e4479c47a13b00fbb4130
0.3,2021-06-17 21:50:43.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x5a59835fe22ae40634ed6beb9afe037d30e6ff3d
0,2024-11-30 11:02:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,9,0x5ad7c70ac635b38d1ff1ebd5320374d6182444b0
0.017580033,2023-02-14 06:19:11.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,6,0x5b47de9a479c38dec7772ad34607a6af008cd759
0.633387567,2022-08-04 03:24:25.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x5ba1031bb03110d4443f5df83002338428c4c8eb
0,2024-12-01 06:16:35.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x5bae5041ae67805fb712a3c55638c48a12902d2f
,,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,1,0x5bc63de2781109481c3f96baddb9241081f1f5a6
0,2022-09-11 07:49:44.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,2,0x5bf5bc6695b4f64fe8a204e1d3d94f58dd061038
0,2024-10-20 21:25:59.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,14,0x5c04e7808455ee0e22c2773328c151d0dd79dc62
0,2024-03-30 01:20:23.000 UTC,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,5,0x5c08e14f5741ff7ceea43de66c3c5008b1355e9b
