project,proposal_id,voter_address,votes
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x359258b963dc0d28a80e855a305396615d9aeb23,0.1
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x37f09ca66b2577a1d043811803e26993a40ea0a7,3.7981347463841457
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x391b9d593972a8d83d13f18e0260e1a1f17eb875,0.52
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x3920a16ef46164497e453e7dbd064f076ee16018,0.1689873668497827
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x3996aaf7d60a9745a1ad2edfeb7ebbd385a94e82,4.146770171705879
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x399e0ae23663f27181ebb4e66ec504b3aab25541,91688.43162540784
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x39e10d2beb26a6ea46eaf7ad05db4d56e9ae0dd5,1.293065305988696
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x3a3495a75167c40c29f7f4cc8b844a418ab0b927,0.042564
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x3b1a9267ab7e6e2eb59f086baedd2ba8e6c01228,0.12357697743067667
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x3b59e42d9f33906ff58813f9bb8be58b185d22f2,6.496061762339022
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x3d89ff9699fd6adf35934c957c64dec1225f59d2,50.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x45452d8508356dc9619f23eab6932b4aab1946e6,11.813293796564722
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x4652bd7c52154e2b44265769f62e28fe2d64d25f,50.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x4767b1902865940f020c3e3ba3c0e117941f96ff,505.26772611661175
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x47f3b28bcd2897a7daf275b0c233ae757d5ae359,0.21464407022302986
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x48c1b424913ee256ca7b23b3972d4654214f1379,4.81450748236742
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x4bcc78c54d8b06c9c3e1ddb7e0838188a4fb20fb,0.052
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x4cc6b8fb925d82522b7e780653f1ce19a9af42fa,10.04
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x4d61eff3956453286d63038cb4e9cb87f7cf557b,11.084397230024367
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x50d2dec635c48f5e8cede341df87c651c6cd5318,1.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x534631bcf33bdb069fb20a93d2fdb9e4d4dd42cf,7563.665328478646
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x5419ec8b76dd71ecf4472a2c64b97c1780d5b1bc,0.1
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x57d810f9f3581b3480bc915a59e7797b5062d3f9,50.50561908844916
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x5bfcb4be4d7b43437d5a0c57e908c048a4418390,210677.37920177562
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x5c8ce38a3387149d322d3cfef095f04ac85a062d,1.1
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x5e6d51a6ceb521b59fee38bd0f488de806933345,0.21
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x613d7a8f4fbbefb1bc60107e650589a737ee914b,40.26212822572432
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x621846e3715e647b6b95f858a3f7ea47acceb6b3,1.3121639930084343
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x62e66c82a9e3221ac84496d796b17d941986f385,0.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x633110c189c8a68017df31e69b5cd7580b4706ed,100.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x644107dfbe146a9c6ada2baae71ffee184846498,0.5
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x66cb209b6a7a37cff250a6632ea1b0f0440a1596,4.615181955586518
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x68125b241407f7fc0b6e733323a7c1fe926b8027,1.2744550537919053
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x698749cc043bcad86085b07e5015d6959b5a296e,100.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x6e7c79a69b70c2dd458800aec5b8f507fa8a5585,1.2875481618692386
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x703432909d447eaeeec99f37d0843b45fcf56d4e,0.1250845258869588
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x70dfbf4813899a72208c6400e121672b7e831889,12.06710348117748
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x714c76e4c3483fe2e2eae811683fac84664029b1,100.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x71a2b995e5672fd42cb545e3c6ff2c96af25e1ea,3.7625732028273617
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x71e2fb38c2b9040d0014a629662b3c2b35f10d9a,31.06054329
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x73209286f2faafab3a2dbccf7020a21bd70a89d7,1.25
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x7449fa242c70c2e902c1551e407dcf6818bc9e70,12.609646380214135
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x751120fa966b15cda51b97c99b745f52965f89cf,0.12
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x76a6d08b82034b397e7e09dae4377c18f132bbb8,106227.46095858396
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x773746f08a7e2a8e05f3d1a6383d9a15b1ebda70,1.2533914667009796
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x7ae94d7712b7edb9bb2c0ee6d71081a6d8710c0b,14478.89997292261
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x7b49740facafad3cd945da4806a18b310a197f8a,1.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x7bf49814598924b1ab2a33ad815054b6367cddd0,2.067620103881788
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x7d64dc0f222a54cda3fb9be846385c56915d23de,1.7696965664795496
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x7d7e7ba8d3c4610faed4a38af6e76f0b141a24cb,0.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x7e5f8ab4f120f0abcd38d0073c74e43f9766c40a,0.5464422548429378
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x8006a98215728f26b7ebfc06f518ec5cf2ed8022,76.34236956212881
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x809fa673fe2ab515faa168259cb14e2bedebf68e,130559.614945484
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,90019.22562768646
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x83dba32e3f3b04d9f7e2bf4132571804227c5276,10.565849365982052
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x85f948e773b37a972648dc119718ab20fe1d9a30,17.623904831994068
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x86759af217e143a492a60fcdd6134d1241f5b57a,1.5
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x86894f895747047e55c66b991b9a08293877e129,0.08501143923571251
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x87c44d7c985435e3ab43e6411552272565b2dcb1,5.014696041967501
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x88eeebbbc8c9a9c9b987a66e4f9cee55e86e5f40,1.242816801861459
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x8a9a8a32cbd6c0d9f1258a53faac329747c89f4e,4.817290548369104
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x8b113baa1fa5280e0b4f7177f6e1af8acdab0c6d,3.5535696422733922
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x8bb9d5908cdce82915a847fbb34fd93e1e50ccc2,1.2883298968592876
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x8bc8b4e4921101bcc56ec084b906069b73de7276,10.637007738620312
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x8da48e5846c06b558970acd42edc7da8799481e4,1010.68888
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x9389ce9a1dde28e6a96cf40a92e83d2e2f08548d,1.1514395768574328
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x9549a378c479ce2f015dc9013c421efc3bdea2d8,2.660150788905414
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x983110309620d911731ac0932219af06091b6744,172336.6262416832
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x9b6ad0af686b3f917d3a30d3516c2d35e5429f55,0.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x9bc54b27d43c0de1683ce9f9266d6bc22f687c3b,1.16
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0x9ceefc526058b5992d83faba0ef5d0335b18bb5b,30.340793526065763
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xa1d86c5a98a9e974da7762eeb07cd7db30024cdb,0.168
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xa212c2022efcec49cd54a013e03687a69dee9759,0.6
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xa4c00be554b8b83ac0891503228aad351c4621ce,1.5917890446737415
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xa5a2a2d75b908211bdc2c6c4d1be7514e263b12e,100.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xa5f146cbd3ee13f482315dd0f873c2bfbbc5f2c4,0.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,2684.387968948527
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xa87b2f858fbad311ed828d77724a94450c4a5753,1.668376794
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xa97f385418a774c4b350140abbcbd0b289587d6b,0.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xabb2c4ce15b4385e43b194f9b264b549f7de6056,15.430123918066355
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xabfd1ffffd163a449b3119d1b9bbefbcae04ba27,1.2356424551948193
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xaecd27253d8d9ea10f0e344551c495f24cf49fd3,0.3
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xaf05b88ac16ad3272d7ade699db51d03c4ff9f91,0.9282136309881719
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xaf71270135a2518904bf66dea6ac4cb59ae5a1e7,0.168
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xb1c55c6c072b7d4f6124dcad86abb0859427785e,113.03728208501862
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xb2be3669ad0ca99c091e96fc55832713d478e285,1.125
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xb43f8f3c1b2e4ccfd9535a0501dd857bac7b7c21,1.0446243079715718
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xb6b103e93019528adca304a4004726af38b57cc4,0.1
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xb89b619e3f6c35019d4be83e92e99e809af8ecb3,14.531801827261098
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xb8c2c29ee19d8307cb7255e1cd9cbde883a267d5,144538.17305493887
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xbb5e233ff7f4eaa6a9e80cc3fd4f4021e3b1a368,1.0072169651534622
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xbb6b7b7a6bf16f109666af22c82c2541bb9a9a85,1.32788356905589
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xbce35d5a3e89995730b3c979a01319d06e41776f,48326.13204855378
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xbdb41bff7e828e2dc2d15eb67257455db818f1dc,56696.15452680163
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xbdbaed25fd6f3b1fc73fcf7c508aed05b5b1067b,0.11000000000000013
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xbe4ab5ea4c1de95d01855cffe37595ec79aa44c3,0.6919346420386249
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xc15b16dcd4df0617ef7e26dc751ee2aaae5e844f,3.678423988989866
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xc208934e867dfcdc10e5ab58b631d2c3185edbc9,12.305011882007495
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xc2a9ba54ad0d2a7bdb2c76b81cff6b0956d7bf14,1.2197855343602515
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xc34ae1a39662415a4720d4a3e7c2be0e202568c2,3.1797039140452896
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xc6058667a57374cd350280fcf06a5f0517682beb,1101.585058237372
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xc62f0b90b9d532e89df6f5975b9db3ee8aefec3f,1.2341735741141324
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xc754d8fb5f318f006adb060e79ef9d6d07fa9905,22.821119342424765
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xc88fc1cceefe24b6fa88a510bfde5d20f76ba3b3,46.71904178201197
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xcaa38fbf1dcc5ea7985b60a8e38c9f2c554a425c,50.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xcb84b2a0fba2449a6837a8bc3c2173222df41785,0.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xcbe4e78f60ffd3881ebf8f3a2e529c4aae8a3b98,0.10338708649050554
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xcf379da4371229167bb19faf5178495d9ada9d9b,0.2
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xd18700ae5f888db8cd1b37f53f4decd2e0fb5d11,0.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xd262431bf81e69bc6556be1e6ca4f76f5c3bbfef,1.2423621093644752
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xd5d171a9aa125af13216c3213b5a9fc793fccf2c,18496.74033458758
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xd5f35e3b20fc0fc958caaf663a623182ad487424,30.007179215771924
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xd6825571fb92708621b26f60b148c0c2f8585223,53.59345870422396
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xd90e3b6df5dc313f1360792817a558f569145d16,4.962781251754915
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xdd00cc906b93419814443bb913949d503b3df3c4,36664.65863442229
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xdd1643978660870c354c33e6ac5adbb9eb7005d4,10.151166433591312
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xe06f8d2321aaa559bfcfea9f6aa5ba0bdb8b857d,12.785843209393754
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xe099d39b893f81cacab91436549d22ef8171d4e0,2.5282522499619726
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xe33664b1e68e9dd9241c15aef29ed6e8683f8561,0.2
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xe3919f3f971c4589089daa930aafa81b8a27b406,101135.65877311003
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xe52c39327ff7576baec3dbfef0787bd62db6d726,7885.7979698399995
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xe594d0028b81e9649d59b34e5bac203c16dddc5e,100.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xe5bde866b2dd33a2aec4c2ca2dd446a084397091,0.17328481914176452
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xe7a2e3c4e89e454606409c40d6c63dc5e2addcbd,2.053705969541523
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xe9896c644c6fe5626d2ad0c28216c237456d08fa,3.5182408620083816
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xeac1081a61ff8ef3c19de8f1241a11ff2e0dabbe,0.4
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xebaae3508a4f6f3df883bf84f8691b318022ab80,152.64269997375817
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xebbb7a9479bbddc750032d972c85b495f6b8bdb1,0.0
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xecc85c2e526fefabbf50c7a1f00824be73c5da3a,10.174987883800823
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xed11e5ea95a5a3440fbaadc4cc404c56d0a5bb04,43947.59128995236
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xedfbfafff99eb41a1a4a6175d12d6b3a014e55c3,0.15
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xeeb224d300913d4f46235683aebc534b3ebf7b05,1.5485882094350991
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xeebc44a356aaa39966bbda6877fb2f2067f7f4f6,1.2512911681211227
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xf3427890604bc8be673517b9dde1bab548ae3329,1100.2672531655521
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xf573b943e01a9dbdbb748355024cceb5a664dd31,4.993427063538055
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xf9c87da1a19fb2392d202226c7102f3265c7176e,10.432919681200582
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xfa1892b6a6056f31fdada2a6667b348f8f77deef,1.0443793654959035
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xfb40932271fc9db9dbf048e80697e2da4aa57250,10.002207675585995
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xfbf8ad66f10f21ec92bcea55551e360eb6884065,1.0656182032764705
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xfdb70728bf986dfa715712c29b6e440c007a5dca,0.12508960499803778
ens,4208408830555077285685632645423534041634535116286721240943655761928631543220,0xfee0ec461b4a0b2c1d6737fa3273a5ebf1eb7504,100.0
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x015122a625b45f68e6d795c0ab99fc7107e4c3b9,2.5734134169386564
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x025376e7e7f161a198fb5fc90a220a553836d11a,246.87990929437802
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x029183bd9a47cdd7f5df8fb64382022c4b681b63,5420.229140653321
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x035ebd096afa6b98372494c7f08f3402324117d3,4293.888293912867
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x057928bc52bd08e4d7ce24bf47e01ce99e074048,239.75745685029176
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x06c4865ab16c9c760622f19a313a2e637e2e66a2,2.0000000000000004
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x168f87fbfe36b84e44b9d06278b2aa1cc73d7400,131.10453946486697
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x179a862703a4adfb29896552df9e307980d19285,1700.0
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x1d5460f896521ad685ea4c3f2c679ec0b6806359,100513.66404454409
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x1f3d3a7a9c548be39539b39d7400302753e20591,7049.999999999999
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7,1.0
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x29a82e07b96c405ac99a8023f767d2971546de70,6399.606057011432
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,136248.43919360146
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x2d7d6ec6198adfd5850d00bd601958f6e316b05e,46352.27707742236
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x2f2f665974261c4129b1dc6c359bd259cd66f78a,1.2431677401313117
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x30c7f4f7504d6366916f669cd8e731ed4df6c702,1803.925297517731
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x3335cc8bda40fb5a5f8db1d0011dec98728d81e1,6641.559923239069
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x3a1f32ecb5633227989e045e46e499dfb26d21dc,0.5142474485103565
ens,6949396467348678571876890705367894936837088742488849089767544172635343148173,0x4767b1902865940f020c3e3ba3c0e117941f96ff,10000.0
