address,choice,voting_power,timestamp,author_ipfs_hash,reason,,,
0x703432909D447eaeEEc99f37D0843b45FcF56d4E,1,0.110282727,1740805084,bafkreid3svparstkp5mmtuw32n4j54egki7reuz2tkccqfx35xfq6oe4nu,,,,
0x2C2Fa8A0B0Aa01169D1F7e2Dc70829572C263d58,1,0.038244706,1740805780,bafkreibmlwu675qp5ey7kjr7r5y7b2mxmdils4zgznf4kqxfz5nfaeityi,,,,
0x6f4c4f146d91264B515b27b3461aF7C370bFE79E,1,0.243743471,1740810337,bafkreifnwixxq3goczwbpqnxlpkxh5ggo6rs6456ujkluxwswjyec43qmu,,,,
0x47994DBe2801152aa208465CA2B7553546795BAa,1,0.180084856,1740812333,bafkreihjaogdqcgjtd4gxcxmlrzyie6swk67hd7goyh2oqj2x5hfcovgo4,,,,
0x7AEdeAC183B26CA1A6D919549b18cEea98eC299f,1,0.15907909,1740812655,bafkreidklvnrwmaqmjydj4dbxrawgoxbwo4yqewtgyr2a2l6ketdg6ntra,,,,
0x5A4B09693CcaA2c3218592D0bAFa7788A01F4600,1,2.57432754,1740813735,bafkreih4z7wwcy5htvvajzlcfygqgdyx2ss6quw3kjjphhqkkwbnyu47vm,,,,
0x315E1A5C796B734585c27E615b774441372Fbd08,1,1.0193227,1740815073,bafkreigr4qjwfm26bkajj3uc4if2pahdpeoh44lpc4thflpeftlgp4ibn4,,,,
0x24a000804704B9557466382A806B6BAa31cf574C,1,0.000867013,1740815400,bafkreiewgtb7hfwhnqjxpmvb7elikvfbu3koodquc6x3iyy6f6l73txnge,,,,
0x411302Ee0f24Ad3FEd1C407D665AB26044F056c8,1,0.001022293,1740815827,bafkreiatuov52d76i27gwg5ue3gkq4t5qozfppab5wmayt6e4lhkdb6imy,,,,
0x7d55507f7D96b373706C0131FFFbc4Ffdcb3B6f6,1,1,1740816756,bafkreih45kagc57hl65mh3pgqdbluojsp3kpqpzsrwrjozz5ftfotrvj4m,,,,
0xc8d78cd2B119C6aD149BCDf0a297d63FfeDe1960,1,1,1740818195,bafkreiaabpeorys3wtqejbtkqi5j57lqy7rv3pboppfgtan76cozkvzgoy,,,,
0xa8293Dd8eb52564a35b8357a539146321b934153,1,32.94102699,1740818787,bafkreihjw7ug2b5ewehjcszf4hujfjibxan3taka577wq42wna56ae3hnu,,,,
0xeB40d183FAeC21Ca7aBc4AF1A5AFE59b1e887149,1,0.234749967,1740819476,bafkreigu3zau3i6ebjuowlhzhtu6ammxfig7wyadrbq67ncuikq7nh2k5u,,,,
0x11A7DCF5beb6c04e6aE72c74870c6ca3F0D1AFd9,1,3,1740819491,bafkreicxl4p252axjhzej6nnrjbqhmxozqezpx52rca5htn73xif2naq4m,,,,
0xF51754D95C0B9Bb416AB4915E9f10B04d04d29e5,1,3.60635979,1740820082,bafkreidhkgntdlrlps6dhrrnhr3bdhla42c37o75j3cg4e7geak3waxy4u,,,,
0x7Bb9dCcc97052dDeF05141897fE8313fD4ad0418,1,4.392931861,1740820153,bafkreifl6sgfpzzhoprojmfenytaom6bgrci6qjudhzek2crg5vi4sb2hm,,,,
0xFffd05AE9Db4d5F4e23e2F37395db2F87359bf5d,1,5.495994998,1740820219,bafkreic7obvdda4r4rwzkmkixirjl7yg5ut3o7lffn36ym43xr3vqvdaau,,,,
0x1A9aB967c5672622c55023eA2fcb892e60DA2E4a,1,3.742226665,1740820258,bafkreifskdxo4v2dyqjiysmmhwhagax2atigncyqgz5hkyjo2xojcza3sq,,,,
0x11069c08DD30aa4C17D73b0E3984A433a0e39Fda,1,402.9255172,1740820318,bafkreibxgymgaf254xegagldfmouxpjgsld6fa6hrdn2fg2fsnbhsprxxe,,,,
0x4Dd7fc3A3B6457D1e67E3b046b2b0d2dCF25257D,1,3.742093716,1740821088,bafkreifncpgzr3ywaups2bg5ajmmp47xuyo33dqihvpvxqeolc4kwzjzam,,,,
0xAa30037cDD4Aa927A3B4df9065E662EBD73A2F53,1,3.43458751,1740821138,bafkreibbgja6czr5bh23toc2bp5bc4jtoqusa7or2lhltupvlzcpz2csz4,,,,
0x37B463feAE69D547F7d9Cc3Ff4BcB309928BD54d,1,3.977381618,1740821192,bafkreierxjuzx252kbl5mkxag2kqdv5qojv7qxapai4g3ddxvyemx5asv4,,,,
0x1D6239C85C635C1d1E66722498F141ac7B19a50E,1,0.42,1740821880,bafkreih36r7cvqhmzl4quj2uo6cbuyqc474sesrq2cchfmeex5cyvope2m,,,,
0xe34C9968F19b4dEa00aEdd1C338D6482c82d25D9,1,0.42,1740822130,bafkreiaot3jijwrnjeiufsnzhptvavhl4g766ql6to3zl4oldzzjw5oqvi,,,,
0xe6Fe2c7d6042e2ae5cAb6BdA8Da29ee296339d38,1,0.42,1740822390,bafkreiggjg6ynlngfnhukrjozlxj53t4l74hdtawumu7wabn2uvwymevty,,,,
0x080E7d45C9DCa4fE1686C856F0DB8c478864cb77,1,0.42,1740822532,bafkreiapyqazozynpuoaakivudwbyxnpx3pxliexzkkzo4gob2ovs7ytvm,,,,
0xE15F010961eFBB8BebeF340029782Da1cbdA8c0c,1,0.2,1740824131,bafkreidziwos3hhnzwtfjtrt5yhddtfq4ddt4xiris2d3uajl2vnj6xbrq,,,,
0x164f99C16Beba0bBb34DAA258a76cB0938247A9e,1,0.060079447,1740825115,bafkreiafvohkfkcb2ahzty5ueazcnppjfdepd2oybllkdkgs6c2vo474ti,,,,
0x3C195e55298A25d82C106B051a5E8DD9d54A251f,1,0.06163989,1740838175,bafkreibl5hqzq7eef24rwjx35kwqts3gf5ni6tnwgg6y27c3hwvdk4sdmm,,,,
0xe614436af4DCe18bB711A46a1EB88c9bd6752f90,1,0.031209933,1740840555,bafkreihaqspmo75con5lmu56qpdpyjvwl5xneliqh4iozz3ax2jjqnp6te,,,,
0xf0aAd40f733A2882B4a9b90904edCe7406F1f1E1,1,0.059791973,1740842808,bafkreief37wgxhnjfrbafdsxi2ukjupy7hqa4eprydlip54rwszgarpihy,,,,
0x66Aa8Bee5366b6b48811AE0Dac9Fe5e1EEfE1621,1,2500245.761,1740845244,bafkreicdcd4z2l57ylcwmlfm23nwydrsrn7t5kxhu64zzpq5epsgjfucai,"We'd rather these be two separate proposals, as we'd vote YES"" for the Uniswap v4 incentives", but abstain for further refinement of the Unichain incentives. However, we recognize that there wouldn't be any value in UNI without Uniswap Labs, and that Unichain's and Uniswap on Unichain would benefit the rest of the Uniswap ecosystem. We'll be watching closely for the $11b in cumulative Uniswap swap volume to be hit."
0xf05e75e42272Ec60ba6157d647924FD2de7a9495,1,0.663352347,1740845775,bafkreiezeml64xq32eak4rrc4r3lozgwybhvsyhcttubv5ubca25vvu4cm,,,,
0x4b32A36b764cf118B6189e4C5335FAb00236536C,1,0.03288355,1740846261,bafkreifsnrwctwducjsn7s42fdcmq3ygghoafplhzbhcrxl3gg7vahrhwq,,,,
0x0A0F04a231efbc29E1db7d086300FF550211c2F6,1,46241.84773,1740847005,bafkreiblwu7s4uv3ugpb7a4br4enoctknaaz54pjvc3jnygzgh5hur6vhu,,,,
0x683a4F9915D6216f73d6Df50151725036bD26C02,3,5252281.513,1740854995,bafkreielipwcjn2sdkfdcwyzerrap6wgagimitvvrde2pdvyqmyn5ik4ne,,,,
0x8D59b9Fc743cB2d80b47AD8Bc0571432B45c68d2,1,1.011946059,1740864491,bafkreifthu7wpwkgffshr3opjbwykc2ovo3g7dcarknwefz4l2tirrz3yy,,,,
0xD57dcb52b93Dfd5133084779a4cBC57Cbb9b6c32,1,1,1740878916,bafkreid24s5lz3lscnczcrumstfaftifuf77g5ijsvazt2wh65gg4wamqa,,,,
0x51E029ffd381562818Db21bCb1D2F14CCAB5eC3e,1,0.42,1740879420,bafkreife5gzttnhn5x2bf4gnn3ur5z2xfu7kwuzqz2nswek7sttjh3lt4e,,,,
0x2C11Ae904565fa3f47ac785860F5Ec8c0368258c,1,2,1740880970,bafkreiflk5vgzr7zmgy7ao5o747tq5acnfwv6elh3cetdvmm4xw2uhbkrm,,,,
0x4b1f10157951a7B72640E5B33D53D9dbeA049b2f,3,0.12,1740881713,bafkreiasmcbbapm6ft2ubf427kz7gk4o4isneiprlcjogmumpeotzxeqhu,,,,
0x7A7a7930D462B959E5D1B34B0a34cA2452Dcb1Ab,3,0.16,1740881800,bafkreibrq3b3fvtmbc36vaznmg3shjlotppnp6zo4ah6xfdn4f4cfx4d2q,,,,
0x04adCb18c1eBaf21018cef1A7D185d410DDD4DF9,1,0.105,1740881837,bafkreiaqj76eczvqrvgsmowi4brdmlpgrso5djgne75ovcxffapopsohlu,,,,
0x618eE1B1276781CfC7180266aAa737ab8dF48518,1,0.14,1740881871,bafkreigszikysj62jytzf27spye7mfusuvswk3ap3wtssezs5bvq4i4zv4,,,,
0x13e65d6A92c092da14046c332A7C89E2F35CF317,1,0.12,1740881944,bafkreiao2czzai7a6al6s3rkiaqrmeb2fnglru4qiamml6ej4juearbgoa,,,,
0xAaC186BDa1eDfE82698265F4E5DeE822E2aa2aB5,3,0.11,1740881980,bafkreigohpkjgr2z7jbyunki63dervsl7xrlulcezto5szpxap4c6jl5gy,,,,
0xdF70127B89a6b6C6C8e241f1bb409a43C3D74845,3,0.12,1740882002,bafkreic6hnw2ruvrevbgwmd3i3pbvcasahtpuaiaj6ztucrf76lugkmiaa,,,,
0x2eEb17C2e810a80E76c37003f0540Fd6C75Dc236,3,0.14,1740882052,bafkreibhljujfxnkc4quq4c5b7iri4p5qwchkck2a7mymc3fmy43edhfym,,,,
0x029C46bec4E4b43D363b70f59eF50De36020D51f,1,0.106,1740887234,bafkreidzbpxwb7wgujei6yglqzirnmyg272semja73pzohot7itz4f2r7u,,,,
0xd0B3DC955E888cA7DdB89aD7d40D876A4dC66E2d,3,0.12,1740887270,bafkreiaqdx2xxiuprfe3i5rzcrnrrtudfz4vj5t3u6r4v64bmncji6io54,,,,
0xFCd0845cBac7E7aF231573cDC8767A11E837a868,1,0.111,1740887296,bafkreid4urechl3vxkxf3mijzlvwdnjqozro4qqzdzcjnotmwntdho3m5y,,,,
0x145aA20fe7F57d43E0395afE5abA3Bd5B22E1fd3,1,0.115,1740887326,bafkreiaql5dt35fhpbkatppb4dnsqgiaqslcgukehjr6fpjvfbgz2an4r4,,,,
0xE8d1ca372DB0D4322B4E4D949cA809cd040d2261,1,0.169016618,1740890000,bafkreifvibcsij2vgxrmob3riwz4fxfczzsha2qa47khz6glh27aeoqqum,,,,
0xB79294D00848a3A4C00c22D9367F19B4280689D7,1,2908.584884,1740890732,bafkreiaptcw7k6vx7fywdnrxrglnaotsivn5brjewsnuwanun23er5mvzy,,,,
0xE93D59CC0bcECFD4ac204827eF67c5266079E2b5,1,2500756.381,1740891204,bafkreiappkh2yu5qb3bd3b2flno5us2n6iknep5ig5prilbsmqp4gk5rde,,,,
0x19D7A7086E3a96E0aa783E59594eFf743eb12aCf,1,1.9,1740900285,bafkreihk5mqvqnsllq5fy72re6sohvx4yzcpoikmdvg2f7rjdljlxkwoxi,,,,
0x3FB19771947072629C8EEE7995a2eF23B72d4C8A,1,2501228.135,1740900525,bafkreifv2t3wxrkoj6o6eagrspvoodystmnk75ilhtr3bd4nhegciu76ee,,,,
0x4D32D90D6535bD4e7eaBaa27EE72932cB214BbfA,1,1,1740910086,bafkreid6ty44je7ct2h3tnugfs3eu4nsfmtyfb3afo6sq73cgcj5a2mohq,,,,
0x3D42C8Fd1b077DE1d37a8e598355d9A6e7dE0E13,1,0.88,1740910421,bafkreieujvteiwlpasmvn4dizz7fyyrzqw5rbtz3wohcrjnzqej4oufarq,,,,
0x4F685B29514eed0c9D929386E86D9cd81981118B,3,100.610978,1740914757,bafkreicljeasifbingyp5fb5ube2ekq7fjobpbwjox3hmdei4junauvnx4,,,,
0x30f4337aBe6f70890F4AC7FF77016D4b8eDb42A6,1,0.573350145,1740922967,bafkreifwus6yt3srumdfu4pltyp7hcktfz6tcx6iusow343qvm6q2lsbaq,,,,
0x786A4Eb282a6332871e4BaD890cE5960f1d12813,2,455399.7728,1740923565,bafkreif7uhr6guob5252kmpuhnt4ze7pmck2ixv6h6amnororck7kq4lbq,https://gov.uniswap.org/t/pepo-delegate-platform/24896/16?u=pepo,,,
0xB0623C91c65621df716aB8aFE5f66656B21A9108,1,3557610.958,1740930028,bafkreiayucnnioehpheef2zozi5mxebv6bcrseo6lupoln5xajgjvkrpwi,,,,
0x7AF3EDC58487baD40A21b93D90f14453282d8Df3,1,1232.221836,1740930139,bafkreieqwpyjqcwpw2qzpsvhnlaym6wwu73k5uvyvnj6tqpdy7xrhbs4au,,,,
0x80D63799b1e08a80f73FB7a83264b5c31600bF3a,1,400597.806,1740936915,bafkreicmu5ddbzvox2cdkqkplc43vyvllysdg5rfcbidynksg5c25l2cty,,,,
0x2Ea5E9E452F85f55Be47504153f25740A5f3D78A,3,1.520301018,1740941428,bafkreiaztus6nqlsillhxjgy2wko7nk3rwjvm56e36aave27npv437jlnq,,,,
